timestamp,station_code,station_name,crowd_count,congestion_level
2026-07-14 13:00:00,MAS,Chennai Central,2454,high
2026-07-14 14:00:00,MAS,Chennai Central,1967,medium
2026-07-14 15:00:00,MAS,Chennai Central,1748,medium
2026-07-14 16:00:00,MAS,Chennai Central,1424,medium
2026-07-14 17:00:00,MAS,Chennai Central,2673,high
2026-07-14 18:00:00,MAS,Chennai Central,3340,high
2026-07-14 19:00:00,MAS,Chennai Central,2881,high
2026-07-14 20:00:00,MAS,Chennai Central,3346,high
2026-07-14 21:00:00,MAS,Chennai Central,2324,high
2026-07-14 22:00:00,MAS,Chennai Central,1615,medium
2026-07-14 23:00:00,MAS,Chennai Central,712,low
2026-07-15 00:00:00,MAS,Chennai Central,842,low
2026-07-15 01:00:00,MAS,Chennai Central,1042,low
2026-07-15 02:00:00,MAS,Chennai Central,1250,medium
2026-07-15 03:00:00,MAS,Chennai Central,1038,low
2026-07-15 04:00:00,MAS,Chennai Central,837,low
2026-07-15 05:00:00,MAS,Chennai Central,226,low
2026-07-15 06:00:00,MAS,Chennai Central,2241,high
2026-07-15 07:00:00,MAS,Chennai Central,4842,high
2026-07-15 08:00:00,MAS,Chennai Central,5320,high
2026-07-15 09:00:00,MAS,Chennai Central,5320,high
2026-07-15 10:00:00,MAS,Chennai Central,3584,high
2026-07-15 11:00:00,MAS,Chennai Central,4013,high
2026-07-15 12:00:00,MAS,Chennai Central,4230,high
2026-07-15 13:00:00,MAS,Chennai Central,4042,high
2026-07-15 14:00:00,MAS,Chennai Central,3370,high
2026-07-15 15:00:00,MAS,Chennai Central,3094,high
2026-07-15 16:00:00,MAS,Chennai Central,3514,high
2026-07-15 17:00:00,MAS,Chennai Central,4492,high
2026-07-15 18:00:00,MAS,Chennai Central,5320,high
2026-07-15 19:00:00,MAS,Chennai Central,5320,high
2026-07-15 20:00:00,MAS,Chennai Central,5320,high
2026-07-15 21:00:00,MAS,Chennai Central,4336,high
2026-07-15 22:00:00,MAS,Chennai Central,2703,high
2026-07-15 23:00:00,MAS,Chennai Central,1726,medium
2026-07-16 00:00:00,MAS,Chennai Central,425,low
2026-07-16 01:00:00,MAS,Chennai Central,477,low
2026-07-16 02:00:00,MAS,Chennai Central,203,low
2026-07-16 03:00:00,MAS,Chennai Central,739,low
2026-07-16 04:00:00,MAS,Chennai Central,141,low
2026-07-16 05:00:00,MAS,Chennai Central,913,low
2026-07-16 06:00:00,MAS,Chennai Central,1325,medium
2026-07-16 07:00:00,MAS,Chennai Central,2198,high
2026-07-16 08:00:00,MAS,Chennai Central,3318,high
2026-07-16 09:00:00,MAS,Chennai Central,2776,high
2026-07-16 10:00:00,MAS,Chennai Central,2298,high
2026-07-16 11:00:00,MAS,Chennai Central,2461,high
2026-07-16 12:00:00,MAS,Chennai Central,2021,medium
2026-07-16 13:00:00,MAS,Chennai Central,2068,medium
2026-07-16 14:00:00,MAS,Chennai Central,1788,medium
2026-07-16 15:00:00,MAS,Chennai Central,1932,medium
2026-07-16 16:00:00,MAS,Chennai Central,1956,medium
2026-07-16 17:00:00,MAS,Chennai Central,2356,high
2026-07-16 18:00:00,MAS,Chennai Central,3065,high
2026-07-16 19:00:00,MAS,Chennai Central,2702,high
2026-07-16 20:00:00,MAS,Chennai Central,3010,high
2026-07-16 21:00:00,MAS,Chennai Central,2318,high
2026-07-16 22:00:00,MAS,Chennai Central,1708,medium
2026-07-16 23:00:00,MAS,Chennai Central,979,low
2026-07-17 00:00:00,MAS,Chennai Central,619,low
2026-07-17 01:00:00,MAS,Chennai Central,388,low
2026-07-17 02:00:00,MAS,Chennai Central,276,low
2026-07-17 03:00:00,MAS,Chennai Central,345,low
2026-07-17 04:00:00,MAS,Chennai Central,381,low
2026-07-17 05:00:00,MAS,Chennai Central,716,low
2026-07-17 06:00:00,MAS,Chennai Central,1438,medium
2026-07-17 07:00:00,MAS,Chennai Central,3093,high
2026-07-17 08:00:00,MAS,Chennai Central,3425,high
2026-07-17 09:00:00,MAS,Chennai Central,3028,high
2026-07-17 10:00:00,MAS,Chennai Central,1853,medium
2026-07-17 11:00:00,MAS,Chennai Central,2206,high
2026-07-17 12:00:00,MAS,Chennai Central,2199,high
2026-07-17 13:00:00,MAS,Chennai Central,2643,high
2026-07-17 14:00:00,MAS,Chennai Central,1820,medium
2026-07-17 15:00:00,MAS,Chennai Central,1972,medium
2026-07-17 16:00:00,MAS,Chennai Central,1854,medium
2026-07-17 17:00:00,MAS,Chennai Central,2376,high
2026-07-17 18:00:00,MAS,Chennai Central,3099,high
2026-07-17 19:00:00,MAS,Chennai Central,3283,high
2026-07-17 20:00:00,MAS,Chennai Central,2733,high
2026-07-17 21:00:00,MAS,Chennai Central,2119,high
2026-07-17 22:00:00,MAS,Chennai Central,1930,medium
2026-07-17 23:00:00,MAS,Chennai Central,903,low
2026-07-18 00:00:00,MAS,Chennai Central,0,low
2026-07-18 01:00:00,MAS,Chennai Central,606,low
2026-07-18 02:00:00,MAS,Chennai Central,0,low
2026-07-18 03:00:00,MAS,Chennai Central,704,low
2026-07-18 04:00:00,MAS,Chennai Central,736,low
2026-07-18 05:00:00,MAS,Chennai Central,736,low
2026-07-18 06:00:00,MAS,Chennai Central,1141,medium
2026-07-18 07:00:00,MAS,Chennai Central,2210,high
2026-07-18 08:00:00,MAS,Chennai Central,2215,high
2026-07-18 09:00:00,MAS,Chennai Central,2555,high
2026-07-18 10:00:00,MAS,Chennai Central,1414,medium
2026-07-18 11:00:00,MAS,Chennai Central,1481,medium
2026-07-18 12:00:00,MAS,Chennai Central,1361,medium
2026-07-18 13:00:00,MAS,Chennai Central,2037,medium
2026-07-18 14:00:00,MAS,Chennai Central,1252,medium
2026-07-18 15:00:00,MAS,Chennai Central,881,low
2026-07-18 16:00:00,MAS,Chennai Central,1152,medium
2026-07-18 17:00:00,MAS,Chennai Central,1750,medium
2026-07-18 18:00:00,MAS,Chennai Central,2411,high
2026-07-18 19:00:00,MAS,Chennai Central,2469,high
2026-07-18 20:00:00,MAS,Chennai Central,2144,high
2026-07-18 21:00:00,MAS,Chennai Central,2090,medium
2026-07-18 22:00:00,MAS,Chennai Central,1368,medium
2026-07-18 23:00:00,MAS,Chennai Central,447,low
2026-07-19 00:00:00,MAS,Chennai Central,293,low
2026-07-19 01:00:00,MAS,Chennai Central,465,low
2026-07-19 02:00:00,MAS,Chennai Central,467,low
2026-07-19 03:00:00,MAS,Chennai Central,292,low
2026-07-19 04:00:00,MAS,Chennai Central,301,low
2026-07-19 05:00:00,MAS,Chennai Central,0,low
2026-07-19 06:00:00,MAS,Chennai Central,1008,low
2026-07-19 07:00:00,MAS,Chennai Central,1634,medium
2026-07-19 08:00:00,MAS,Chennai Central,2622,high
2026-07-19 09:00:00,MAS,Chennai Central,2338,high
2026-07-19 10:00:00,MAS,Chennai Central,1434,medium
2026-07-19 11:00:00,MAS,Chennai Central,1974,medium
2026-07-19 12:00:00,MAS,Chennai Central,1221,medium
2026-07-19 13:00:00,MAS,Chennai Central,1462,medium
2026-07-19 14:00:00,MAS,Chennai Central,1482,medium
2026-07-19 15:00:00,MAS,Chennai Central,1442,medium
2026-07-19 16:00:00,MAS,Chennai Central,1527,medium
2026-07-19 17:00:00,MAS,Chennai Central,2034,medium
2026-07-19 18:00:00,MAS,Chennai Central,2566,high
2026-07-19 19:00:00,MAS,Chennai Central,2211,high
2026-07-19 20:00:00,MAS,Chennai Central,2048,medium
2026-07-19 21:00:00,MAS,Chennai Central,1422,medium
2026-07-19 22:00:00,MAS,Chennai Central,1206,medium
2026-07-19 23:00:00,MAS,Chennai Central,582,low
2026-07-20 00:00:00,MAS,Chennai Central,810,low
2026-07-20 01:00:00,MAS,Chennai Central,304,low
2026-07-20 02:00:00,MAS,Chennai Central,244,low
2026-07-20 03:00:00,MAS,Chennai Central,756,low
2026-07-20 04:00:00,MAS,Chennai Central,240,low
2026-07-20 05:00:00,MAS,Chennai Central,514,low
2026-07-20 06:00:00,MAS,Chennai Central,1044,low
2026-07-20 07:00:00,MAS,Chennai Central,2542,high
2026-07-20 08:00:00,MAS,Chennai Central,3573,high
2026-07-20 09:00:00,MAS,Chennai Central,2801,high
2026-07-20 10:00:00,MAS,Chennai Central,2089,medium
2026-07-20 11:00:00,MAS,Chennai Central,2278,high
2026-07-20 12:00:00,MAS,Chennai Central,1924,medium
2026-07-20 13:00:00,MAS,Chennai Central,2105,high
2026-07-20 14:00:00,MAS,Chennai Central,1665,medium
2026-07-20 15:00:00,MAS,Chennai Central,1527,medium
2026-07-20 16:00:00,MAS,Chennai Central,1565,medium
2026-07-20 17:00:00,MAS,Chennai Central,2938,high
2026-07-20 18:00:00,MAS,Chennai Central,3035,high
2026-07-20 19:00:00,MAS,Chennai Central,3252,high
2026-07-20 20:00:00,MAS,Chennai Central,3150,high
2026-07-20 21:00:00,MAS,Chennai Central,2524,high
2026-07-20 22:00:00,MAS,Chennai Central,1565,medium
2026-07-20 23:00:00,MAS,Chennai Central,424,low
2026-07-21 00:00:00,MAS,Chennai Central,497,low
2026-07-21 01:00:00,MAS,Chennai Central,550,low
2026-07-21 02:00:00,MAS,Chennai Central,138,low
2026-07-21 03:00:00,MAS,Chennai Central,379,low
2026-07-21 04:00:00,MAS,Chennai Central,782,low
2026-07-21 05:00:00,MAS,Chennai Central,810,low
2026-07-21 06:00:00,MAS,Chennai Central,1289,medium
2026-07-21 07:00:00,MAS,Chennai Central,2625,high
2026-07-21 08:00:00,MAS,Chennai Central,3566,high
2026-07-21 09:00:00,MAS,Chennai Central,2811,high
2026-07-21 10:00:00,MAS,Chennai Central,1595,medium
2026-07-21 11:00:00,MAS,Chennai Central,2135,high
2026-07-21 12:00:00,MAS,Chennai Central,1712,medium
2026-07-21 13:00:00,MAS,Chennai Central,2315,high
2026-07-21 14:00:00,MAS,Chennai Central,1889,medium
2026-07-21 15:00:00,MAS,Chennai Central,1916,medium
2026-07-21 16:00:00,MAS,Chennai Central,1587,medium
2026-07-21 17:00:00,MAS,Chennai Central,3013,high
2026-07-21 18:00:00,MAS,Chennai Central,3144,high
2026-07-21 19:00:00,MAS,Chennai Central,2781,high
2026-07-21 20:00:00,MAS,Chennai Central,3411,high
2026-07-21 21:00:00,MAS,Chennai Central,2443,high
2026-07-21 22:00:00,MAS,Chennai Central,1315,medium
2026-07-21 23:00:00,MAS,Chennai Central,988,low
2026-07-22 00:00:00,MAS,Chennai Central,746,low
2026-07-22 01:00:00,MAS,Chennai Central,288,low
2026-07-22 02:00:00,MAS,Chennai Central,447,low
2026-07-22 03:00:00,MAS,Chennai Central,98,low
2026-07-22 04:00:00,MAS,Chennai Central,394,low
2026-07-22 05:00:00,MAS,Chennai Central,431,low
2026-07-22 06:00:00,MAS,Chennai Central,1441,medium
2026-07-22 07:00:00,MAS,Chennai Central,2787,high
2026-07-22 08:00:00,MAS,Chennai Central,3208,high
2026-07-22 09:00:00,MAS,Chennai Central,3214,high
2026-07-22 10:00:00,MAS,Chennai Central,1875,medium
2026-07-22 11:00:00,MAS,Chennai Central,2380,high
2026-07-22 12:00:00,MAS,Chennai Central,2426,high
2026-07-22 13:00:00,MAS,Chennai Central,1758,medium
2026-07-22 14:00:00,MAS,Chennai Central,1880,medium
2026-07-22 15:00:00,MAS,Chennai Central,1780,medium
2026-07-22 16:00:00,MAS,Chennai Central,1417,medium
2026-07-22 17:00:00,MAS,Chennai Central,2858,high
2026-07-22 18:00:00,MAS,Chennai Central,3540,high
2026-07-22 19:00:00,MAS,Chennai Central,2928,high
2026-07-22 20:00:00,MAS,Chennai Central,2702,high
2026-07-22 21:00:00,MAS,Chennai Central,2823,high
2026-07-22 22:00:00,MAS,Chennai Central,1489,medium
2026-07-22 23:00:00,MAS,Chennai Central,887,low
2026-07-23 00:00:00,MAS,Chennai Central,138,low
2026-07-23 01:00:00,MAS,Chennai Central,729,low
2026-07-23 02:00:00,MAS,Chennai Central,701,low
2026-07-23 03:00:00,MAS,Chennai Central,377,low
2026-07-23 04:00:00,MAS,Chennai Central,751,low
2026-07-23 05:00:00,MAS,Chennai Central,364,low
2026-07-23 06:00:00,MAS,Chennai Central,1137,medium
2026-07-23 07:00:00,MAS,Chennai Central,2719,high
2026-07-23 08:00:00,MAS,Chennai Central,3227,high
2026-07-23 09:00:00,MAS,Chennai Central,3356,high
2026-07-23 10:00:00,MAS,Chennai Central,2091,medium
2026-07-23 11:00:00,MAS,Chennai Central,2000,medium
2026-07-23 12:00:00,MAS,Chennai Central,2169,high
2026-07-23 13:00:00,MAS,Chennai Central,2651,high
2026-07-23 14:00:00,MAS,Chennai Central,1793,medium
2026-07-23 15:00:00,MAS,Chennai Central,1701,medium
2026-07-23 16:00:00,MAS,Chennai Central,1449,medium
2026-07-23 17:00:00,MAS,Chennai Central,2287,high
2026-07-23 18:00:00,MAS,Chennai Central,3452,high
2026-07-23 19:00:00,MAS,Chennai Central,3487,high
2026-07-23 20:00:00,MAS,Chennai Central,3175,high
2026-07-23 21:00:00,MAS,Chennai Central,2471,high
2026-07-23 22:00:00,MAS,Chennai Central,1666,medium
2026-07-23 23:00:00,MAS,Chennai Central,675,low
2026-07-24 00:00:00,MAS,Chennai Central,1001,low
2026-07-24 01:00:00,MAS,Chennai Central,998,low
2026-07-24 02:00:00,MAS,Chennai Central,1290,medium
2026-07-24 03:00:00,MAS,Chennai Central,880,low
2026-07-24 04:00:00,MAS,Chennai Central,965,low
2026-07-24 05:00:00,MAS,Chennai Central,1203,medium
2026-07-24 06:00:00,MAS,Chennai Central,2275,high
2026-07-24 07:00:00,MAS,Chennai Central,5183,high
2026-07-24 08:00:00,MAS,Chennai Central,5320,high
2026-07-24 09:00:00,MAS,Chennai Central,5320,high
2026-07-24 10:00:00,MAS,Chennai Central,3827,high
2026-07-24 11:00:00,MAS,Chennai Central,4070,high
2026-07-24 12:00:00,MAS,Chennai Central,3700,high
2026-07-24 13:00:00,MAS,Chennai Central,4025,high
2026-07-24 14:00:00,MAS,Chennai Central,3229,high
2026-07-24 15:00:00,MAS,Chennai Central,3616,high
2026-07-24 16:00:00,MAS,Chennai Central,3259,high
2026-07-24 17:00:00,MAS,Chennai Central,4666,high
2026-07-24 18:00:00,MAS,Chennai Central,5320,high
2026-07-24 19:00:00,MAS,Chennai Central,5320,high
2026-07-24 20:00:00,MAS,Chennai Central,5320,high
2026-07-24 21:00:00,MAS,Chennai Central,4292,high
2026-07-24 22:00:00,MAS,Chennai Central,3172,high
2026-07-24 23:00:00,MAS,Chennai Central,1387,medium
2026-07-25 00:00:00,MAS,Chennai Central,942,low
2026-07-25 01:00:00,MAS,Chennai Central,709,low
2026-07-25 02:00:00,MAS,Chennai Central,906,low
2026-07-25 03:00:00,MAS,Chennai Central,632,low
2026-07-25 04:00:00,MAS,Chennai Central,1195,medium
2026-07-25 05:00:00,MAS,Chennai Central,314,low
2026-07-25 06:00:00,MAS,Chennai Central,1849,medium
2026-07-25 07:00:00,MAS,Chennai Central,3616,high
2026-07-25 08:00:00,MAS,Chennai Central,4580,high
2026-07-25 09:00:00,MAS,Chennai Central,4513,high
2026-07-25 10:00:00,MAS,Chennai Central,2763,high
2026-07-25 11:00:00,MAS,Chennai Central,2839,high
2026-07-25 12:00:00,MAS,Chennai Central,3315,high
2026-07-25 13:00:00,MAS,Chennai Central,3194,high
2026-07-25 14:00:00,MAS,Chennai Central,2341,high
2026-07-25 15:00:00,MAS,Chennai Central,2459,high
2026-07-25 16:00:00,MAS,Chennai Central,2323,high
2026-07-25 17:00:00,MAS,Chennai Central,3967,high
2026-07-25 18:00:00,MAS,Chennai Central,4616,high
2026-07-25 19:00:00,MAS,Chennai Central,3955,high
2026-07-25 20:00:00,MAS,Chennai Central,4286,high
2026-07-25 21:00:00,MAS,Chennai Central,3168,high
2026-07-25 22:00:00,MAS,Chennai Central,2222,high
2026-07-25 23:00:00,MAS,Chennai Central,1139,medium
2026-07-26 00:00:00,MAS,Chennai Central,152,low
2026-07-26 01:00:00,MAS,Chennai Central,371,low
2026-07-26 02:00:00,MAS,Chennai Central,735,low
2026-07-26 03:00:00,MAS,Chennai Central,487,low
2026-07-26 04:00:00,MAS,Chennai Central,325,low
2026-07-26 05:00:00,MAS,Chennai Central,218,low
2026-07-26 06:00:00,MAS,Chennai Central,673,low
2026-07-26 07:00:00,MAS,Chennai Central,1668,medium
2026-07-26 08:00:00,MAS,Chennai Central,2311,high
2026-07-26 09:00:00,MAS,Chennai Central,2324,high
2026-07-26 10:00:00,MAS,Chennai Central,1324,medium
2026-07-26 11:00:00,MAS,Chennai Central,1532,medium
2026-07-26 12:00:00,MAS,Chennai Central,1738,medium
2026-07-26 13:00:00,MAS,Chennai Central,1521,medium
2026-07-26 14:00:00,MAS,Chennai Central,1433,medium
2026-07-26 15:00:00,MAS,Chennai Central,1269,medium
2026-07-26 16:00:00,MAS,Chennai Central,1360,medium
2026-07-26 17:00:00,MAS,Chennai Central,1787,medium
2026-07-26 18:00:00,MAS,Chennai Central,2209,high
2026-07-26 19:00:00,MAS,Chennai Central,2097,medium
2026-07-26 20:00:00,MAS,Chennai Central,2288,high
2026-07-26 21:00:00,MAS,Chennai Central,1639,medium
2026-07-26 22:00:00,MAS,Chennai Central,1026,low
2026-07-26 23:00:00,MAS,Chennai Central,630,low
2026-07-27 00:00:00,MAS,Chennai Central,729,low
2026-07-27 01:00:00,MAS,Chennai Central,681,low
2026-07-27 02:00:00,MAS,Chennai Central,92,low
2026-07-27 03:00:00,MAS,Chennai Central,451,low
2026-07-27 04:00:00,MAS,Chennai Central,502,low
2026-07-27 05:00:00,MAS,Chennai Central,704,low
2026-07-27 06:00:00,MAS,Chennai Central,1299,medium
2026-07-27 07:00:00,MAS,Chennai Central,2730,high
2026-07-27 08:00:00,MAS,Chennai Central,3402,high
2026-07-27 09:00:00,MAS,Chennai Central,3233,high
2026-07-27 10:00:00,MAS,Chennai Central,2291,high
2026-07-27 11:00:00,MAS,Chennai Central,1988,medium
2026-07-27 12:00:00,MAS,Chennai Central,2661,high
2026-07-27 13:00:00,MAS,Chennai Central,2318,high
2026-07-27 14:00:00,MAS,Chennai Central,1732,medium
2026-07-27 15:00:00,MAS,Chennai Central,1924,medium
2026-07-27 16:00:00,MAS,Chennai Central,1477,medium
2026-07-27 17:00:00,MAS,Chennai Central,2432,high
2026-07-27 18:00:00,MAS,Chennai Central,3380,high
2026-07-27 19:00:00,MAS,Chennai Central,2978,high
2026-07-27 20:00:00,MAS,Chennai Central,3243,high
2026-07-27 21:00:00,MAS,Chennai Central,2492,high
2026-07-27 22:00:00,MAS,Chennai Central,1440,medium
2026-07-27 23:00:00,MAS,Chennai Central,600,low
2026-07-28 00:00:00,MAS,Chennai Central,288,low
2026-07-28 01:00:00,MAS,Chennai Central,225,low
2026-07-28 02:00:00,MAS,Chennai Central,764,low
2026-07-28 03:00:00,MAS,Chennai Central,690,low
2026-07-28 04:00:00,MAS,Chennai Central,361,low
2026-07-28 05:00:00,MAS,Chennai Central,219,low
2026-07-28 06:00:00,MAS,Chennai Central,1075,low
2026-07-28 07:00:00,MAS,Chennai Central,2777,high
2026-07-28 08:00:00,MAS,Chennai Central,3074,high
2026-07-28 09:00:00,MAS,Chennai Central,3637,high
2026-07-28 10:00:00,MAS,Chennai Central,1421,medium
2026-07-28 11:00:00,MAS,Chennai Central,1777,medium
2026-07-28 12:00:00,MAS,Chennai Central,2095,medium
2026-07-28 13:00:00,MAS,Chennai Central,2359,high
2026-07-28 14:00:00,MAS,Chennai Central,2314,high
2026-07-28 15:00:00,MAS,Chennai Central,1708,medium
2026-07-28 16:00:00,MAS,Chennai Central,1701,medium
2026-07-28 17:00:00,MAS,Chennai Central,2355,high
2026-07-28 18:00:00,MAS,Chennai Central,3209,high
2026-07-28 19:00:00,MAS,Chennai Central,3230,high
2026-07-28 20:00:00,MAS,Chennai Central,3322,high
2026-07-28 21:00:00,MAS,Chennai Central,2095,medium
2026-07-28 22:00:00,MAS,Chennai Central,1442,medium
2026-07-28 23:00:00,MAS,Chennai Central,865,low
2026-07-29 00:00:00,MAS,Chennai Central,546,low
2026-07-29 01:00:00,MAS,Chennai Central,683,low
2026-07-29 02:00:00,MAS,Chennai Central,602,low
2026-07-29 03:00:00,MAS,Chennai Central,313,low
2026-07-29 04:00:00,MAS,Chennai Central,362,low
2026-07-29 05:00:00,MAS,Chennai Central,339,low
2026-07-29 06:00:00,MAS,Chennai Central,1202,medium
2026-07-29 07:00:00,MAS,Chennai Central,2537,high
2026-07-29 08:00:00,MAS,Chennai Central,3143,high
2026-07-29 09:00:00,MAS,Chennai Central,3604,high
2026-07-29 10:00:00,MAS,Chennai Central,2077,medium
2026-07-29 11:00:00,MAS,Chennai Central,2119,high
2026-07-29 12:00:00,MAS,Chennai Central,2662,high
2026-07-29 13:00:00,MAS,Chennai Central,2312,high
2026-07-29 14:00:00,MAS,Chennai Central,1935,medium
2026-07-29 15:00:00,MAS,Chennai Central,1870,medium
2026-07-29 16:00:00,MAS,Chennai Central,1764,medium
2026-07-29 17:00:00,MAS,Chennai Central,2321,high
2026-07-29 18:00:00,MAS,Chennai Central,3008,high
2026-07-29 19:00:00,MAS,Chennai Central,3427,high
2026-07-29 20:00:00,MAS,Chennai Central,3114,high
2026-07-29 21:00:00,MAS,Chennai Central,2456,high
2026-07-29 22:00:00,MAS,Chennai Central,1591,medium
2026-07-29 23:00:00,MAS,Chennai Central,820,low
2026-07-30 00:00:00,MAS,Chennai Central,375,low
2026-07-30 01:00:00,MAS,Chennai Central,693,low
2026-07-30 02:00:00,MAS,Chennai Central,140,low
2026-07-30 03:00:00,MAS,Chennai Central,479,low
2026-07-30 04:00:00,MAS,Chennai Central,434,low
2026-07-30 05:00:00,MAS,Chennai Central,860,low
2026-07-30 06:00:00,MAS,Chennai Central,1063,low
2026-07-30 07:00:00,MAS,Chennai Central,2922,high
2026-07-30 08:00:00,MAS,Chennai Central,2909,high
2026-07-30 09:00:00,MAS,Chennai Central,2885,high
2026-07-30 10:00:00,MAS,Chennai Central,2056,medium
2026-07-30 11:00:00,MAS,Chennai Central,1955,medium
2026-07-30 12:00:00,MAS,Chennai Central,2510,high
2026-07-30 13:00:00,MAS,Chennai Central,2491,high
2026-07-30 14:00:00,MAS,Chennai Central,1650,medium
2026-07-30 15:00:00,MAS,Chennai Central,1728,medium
2026-07-30 16:00:00,MAS,Chennai Central,1782,medium
2026-07-30 17:00:00,MAS,Chennai Central,2514,high
2026-07-30 18:00:00,MAS,Chennai Central,3556,high
2026-07-30 19:00:00,MAS,Chennai Central,3171,high
2026-07-30 20:00:00,MAS,Chennai Central,3165,high
2026-07-30 21:00:00,MAS,Chennai Central,2622,high
2026-07-30 22:00:00,MAS,Chennai Central,1648,medium
2026-07-30 23:00:00,MAS,Chennai Central,503,low
2026-07-31 00:00:00,MAS,Chennai Central,949,low
2026-07-31 01:00:00,MAS,Chennai Central,816,low
2026-07-31 02:00:00,MAS,Chennai Central,583,low
2026-07-31 03:00:00,MAS,Chennai Central,48,low
2026-07-31 04:00:00,MAS,Chennai Central,436,low
2026-07-31 05:00:00,MAS,Chennai Central,442,low
2026-07-31 06:00:00,MAS,Chennai Central,1214,medium
2026-07-31 07:00:00,MAS,Chennai Central,2728,high
2026-07-31 08:00:00,MAS,Chennai Central,3309,high
2026-07-31 09:00:00,MAS,Chennai Central,2898,high
2026-07-31 10:00:00,MAS,Chennai Central,2646,high
2026-07-31 11:00:00,MAS,Chennai Central,2469,high
2026-07-31 12:00:00,MAS,Chennai Central,2198,high
2026-07-31 13:00:00,MAS,Chennai Central,2395,high
2026-07-31 14:00:00,MAS,Chennai Central,1949,medium
2026-07-31 15:00:00,MAS,Chennai Central,1806,medium
2026-07-31 16:00:00,MAS,Chennai Central,1666,medium
2026-07-31 17:00:00,MAS,Chennai Central,2080,medium
2026-07-31 18:00:00,MAS,Chennai Central,3077,high
2026-07-31 19:00:00,MAS,Chennai Central,3171,high
2026-07-31 20:00:00,MAS,Chennai Central,3389,high
2026-07-31 21:00:00,MAS,Chennai Central,2678,high
2026-07-31 22:00:00,MAS,Chennai Central,1461,medium
2026-07-31 23:00:00,MAS,Chennai Central,931,low
2026-08-01 00:00:00,MAS,Chennai Central,503,low
2026-08-01 01:00:00,MAS,Chennai Central,766,low
2026-08-01 02:00:00,MAS,Chennai Central,689,low
2026-08-01 03:00:00,MAS,Chennai Central,697,low
2026-08-01 04:00:00,MAS,Chennai Central,897,low
2026-08-01 05:00:00,MAS,Chennai Central,820,low
2026-08-01 06:00:00,MAS,Chennai Central,2085,medium
2026-08-01 07:00:00,MAS,Chennai Central,3631,high
2026-08-01 08:00:00,MAS,Chennai Central,4788,high
2026-08-01 09:00:00,MAS,Chennai Central,4458,high
2026-08-01 10:00:00,MAS,Chennai Central,2788,high
2026-08-01 11:00:00,MAS,Chennai Central,2517,high
2026-08-01 12:00:00,MAS,Chennai Central,2899,high
2026-08-01 13:00:00,MAS,Chennai Central,2871,high
2026-08-01 14:00:00,MAS,Chennai Central,2457,high
2026-08-01 15:00:00,MAS,Chennai Central,2597,high
2026-08-01 16:00:00,MAS,Chennai Central,2215,high
2026-08-01 17:00:00,MAS,Chennai Central,3612,high
2026-08-01 18:00:00,MAS,Chennai Central,4666,high
2026-08-01 19:00:00,MAS,Chennai Central,4147,high
2026-08-01 20:00:00,MAS,Chennai Central,4554,high
2026-08-01 21:00:00,MAS,Chennai Central,2747,high
2026-08-01 22:00:00,MAS,Chennai Central,2413,high
2026-08-01 23:00:00,MAS,Chennai Central,1417,medium
2026-08-02 00:00:00,MAS,Chennai Central,583,low
2026-08-02 01:00:00,MAS,Chennai Central,40,low
2026-08-02 02:00:00,MAS,Chennai Central,589,low
2026-08-02 03:00:00,MAS,Chennai Central,353,low
2026-08-02 04:00:00,MAS,Chennai Central,410,low
2026-08-02 05:00:00,MAS,Chennai Central,467,low
2026-08-02 06:00:00,MAS,Chennai Central,878,low
2026-08-02 07:00:00,MAS,Chennai Central,2238,high
2026-08-02 08:00:00,MAS,Chennai Central,2374,high
2026-08-02 09:00:00,MAS,Chennai Central,2431,high
2026-08-02 10:00:00,MAS,Chennai Central,1523,medium
2026-08-02 11:00:00,MAS,Chennai Central,1514,medium
2026-08-02 12:00:00,MAS,Chennai Central,1494,medium
2026-08-02 13:00:00,MAS,Chennai Central,1973,medium
2026-08-02 14:00:00,MAS,Chennai Central,1414,medium
2026-08-02 15:00:00,MAS,Chennai Central,1326,medium
2026-08-02 16:00:00,MAS,Chennai Central,1135,medium
2026-08-02 17:00:00,MAS,Chennai Central,1656,medium
2026-08-02 18:00:00,MAS,Chennai Central,2537,high
2026-08-02 19:00:00,MAS,Chennai Central,2404,high
2026-08-02 20:00:00,MAS,Chennai Central,2416,high
2026-08-02 21:00:00,MAS,Chennai Central,1937,medium
2026-08-02 22:00:00,MAS,Chennai Central,1242,medium
2026-08-02 23:00:00,MAS,Chennai Central,888,low
2026-08-03 00:00:00,MAS,Chennai Central,291,low
2026-08-03 01:00:00,MAS,Chennai Central,474,low
2026-08-03 02:00:00,MAS,Chennai Central,566,low
2026-08-03 03:00:00,MAS,Chennai Central,224,low
2026-08-03 04:00:00,MAS,Chennai Central,933,low
2026-08-03 05:00:00,MAS,Chennai Central,368,low
2026-08-03 06:00:00,MAS,Chennai Central,1064,low
2026-08-03 07:00:00,MAS,Chennai Central,2637,high
2026-08-03 08:00:00,MAS,Chennai Central,2678,high
2026-08-03 09:00:00,MAS,Chennai Central,3355,high
2026-08-03 10:00:00,MAS,Chennai Central,2023,medium
2026-08-03 11:00:00,MAS,Chennai Central,2093,medium
2026-08-03 12:00:00,MAS,Chennai Central,2092,medium
2026-08-03 13:00:00,MAS,Chennai Central,2513,high
